pop1,pop2
1986.3286385557378,2015.950458734975
2014.8151266827376,1997.459142218924
1991.2580736191533,1984.211902871099
2008.2818720816974,2013.3109606157823
1987.64291928962,2006.569838074836
1991.093442023872,2000.1380341633371
1977.4677199137475,1993.3548254209024
1983.962483444066,2001.853933371338
2026.6337638257542,1991.868628691587
1961.7144165308107,2001.6387443330066
1991.9353559610454,1990.6765241212004
1962.9395899556275,1994.5433957365042
2001.3994976351262,1994.6663249875646
2002.1788937135448,1984.6440360167728
2010.5781248607125,2008.179625669448
1993.6809832252015,1994.6265881543884
2013.3382092847212,1998.5668976207478
2009.3807334264966,1959.121218226946
2016.162962049036,2019.2290316302056
1978.2801664062908,2006.9780983597102
2004.0506487197288,1987.0407719360435
1986.276998063559,1981.826989052146
1984.666342202031,2013.0512095146848
2008.8944105184962,1976.336554450576
2015.4527571587043,1999.376486031334
1984.358507122857,1992.036824254943
2001.4201837221358,1988.3465463661285
2003.168165420317,1972.6671212751905
1976.5104036097305,2024.573436778611
2008.4624745279432,1977.9699275234764
2017.026322245823,2018.1057911065084
1997.1526668704123,2007.3731212645675
2015.6515672471828,1989.1484961950673
1993.535081473806,1997.802513874074
1996.1485507079874,2028.367222832492
1992.1931150402631,1993.8467897179523
1997.4977054967087,1999.0005138782622
2025.6127257090131,2002.924551409098
1996.882817584288,2010.6206011537731
2009.5216233109747,2010.1125916457418
1992.56496444776,1995.4878523745372
1998.0653909880355,1983.26271288001
2000.6611570703856,2003.5337883572286
1994.3815766445173,2007.7486656029787
1996.7652144701829,2007.8238448570112
1999.3844033059713,1998.632912423786
1996.5654629775654,1989.850937579259
1984.8877906436965,2032.2770791845317
1999.2722251690443,2002.1727116957768
2000.8782258410208,1990.5585351548077
1984.6663385886668,2009.2908760907
1998.2223760364357,1989.6743228739906
2003.4374951730156,1994.5715014457471
2000.5536803191046,2010.6719237719415
2004.2725739134628,1984.7498676120638
1984.88719071894,2002.7257683460607
2003.530115192101,1981.3240698345012
1985.4518136924712,1984.0600786265275
1986.7809660807625,2019.451907302669
2010.1081586042353,2019.772036129389
1994.778944851916,1996.821442859911
2015.6138094935375,1995.2202522065163
2006.6901165669992,2020.4058954024447
2000.8152291344766,2011.5559376769672
1983.2326872324422,1997.644214007283
2004.7843132245773,2011.1191976224682
2028.6182245462453,2006.568672445972
2023.0197908859213,2023.3484261560243
1998.6334006708707,2011.2279977952578
2006.3078386031218,2017.4989071496668
2001.9941282669063,1993.3562746241319
1998.6958528297741,2002.6038383684393
2016.8928639829376,1982.325757817336
1980.697354291017,1980.678946578706
1992.8160126069668,1999.7545262193128
1983.9907801525192,1963.7756677288744
2006.0101750680055,1985.3575443120963
2013.8186426602308,1983.6529319723197
1990.0771957292322,2019.8416292805614
1981.9700947888969,2030.3422641522889
1995.5361486354627,1981.2578500339562
2004.7540323509488,2005.6172615080538
1988.3748497025904,2011.7553562346006
1987.2538771599998,1989.26858767016
2008.577424001928,2021.7953481606162
1993.622801087167,2018.7036993837921
1997.929929353761,2010.1499649762718
1988.1620964774079,1993.1219522778033
2001.1444841791163,1998.3271341577192
1985.3663915370782,2000.6817466395682
2015.8860336159296,2011.2644752477
1974.3158748248347,1984.3655326497887
1996.2594079925498,1990.8572011444874
1966.8999599278604,2020.9380494224656
1999.9439974242857,2016.3166143952178
1995.9088440400694,2006.9501482410024
1983.7624148853308,2005.983409802591
1999.4630403823405,1993.8230291781056
1992.9799936057145,2007.1364851130734
1991.6425970102534,2031.1808265469692
2005.0011887973492,1992.1883161878518
1989.0549153223542,1983.0881872792131
1986.2278661632643,2017.862744624105
1995.1377809470964,2012.3100216044154
1979.9459465766108,2020.2193318592874
2024.6533523007547,1988.4351309326862
1992.9586605465004,2000.5164194998906
2004.753413983086,1992.3957722938799
1997.3829434641189,2005.3693392058292
1986.11703745596,1994.1030395447535
2026.8336854093611,2008.8787635100355
1979.9824019645791,2048.589231497038
1983.1294480158604,2000.159298509062
2000.8868104984413,1983.4907777958022
2013.3015840020796,1989.601521089166
1973.659260504203,2016.222742032485
1986.4880740099502,2010.0292239706337
2011.0987063253008,1975.5379400228303
1999.1344030922053,1989.050261557582
2014.1916816298515,2007.7666564066888
2001.6694576559319,1975.8304231064214
1988.026031250972,1996.3153235927407
1985.2698871312293,2003.5235221575574
2011.8530385410409,1999.7660489562816
1994.4073869955596,2010.43257059261
2006.1274798492907,1985.5068537412546
1997.2148377268993,2003.6329152265816
1994.7782265462038,2031.0506175877863
2008.6007074848824,2032.6169538676338
2010.4829673938427,2023.9510326642808
2022.684599876382,2020.4606494516856
1994.505523242758,1990.3461812185528
2001.6929944107667,2011.0139903030768
1981.638685572585,2029.6546104499039
2013.6646110134755,1990.540610646728
1993.7365178578384,2018.205143923477
2000.302618032034,2025.584352227525
1990.7373168204335,1999.6345282460604
2000.6447418759644,1991.2689525001138
2013.8075993507077,1995.3761711377235
1979.0001381563832,2026.7034873221735
1991.701654559767,1996.948697054143
1978.9690651603814,1992.8936190712416
2022.3392787216055,2018.040191127484
1998.8168036470372,2013.3072360462609
2018.836588624898,1971.1382038909765
1999.5131705475878,1990.8266491518973
1993.1950927879475,1980.7049505222121
1998.430252023264,2023.5968692108556
1993.0753861260634,1999.2491812462918
2009.5640896781877,2011.7987490988692
2016.3612551652864,2007.6899855258744
2012.2631989233794,1994.9393011585894
1994.0584819644098,1994.5270964054332
1996.9808488336791,2003.725152510373
2005.812753623969,2013.953383236117
1998.2372523940085,2000.6542562263153
1993.5591699666643,2016.7323288663301
1994.5731993856298,2021.1380598256198
1999.5460202151473,1990.2810783203383
1997.368000844049,1958.7987882947525
2002.462065384223,2005.3931168963895
1991.595834162305,2016.6794528982118
2018.14216018188,1981.4671559395238
1973.6474032138294,2001.1581932412507
1983.0061510876042,2004.8463380710407
2007.6646625041394,1990.6157046822575
2007.9970067307981,2024.8425632750761
1999.8833485680134,2006.991353143265
1988.9254857732387,1981.4993753290166
1993.467243709585,1972.7639440201842
1992.2057857626091,1973.74081596388
2002.6789547713752,2023.8911755760478
2011.9706990904463,2000.6943654454856
2021.055278192019,1980.5219127539265
1993.3276882932653,1993.5562671096354
1995.3805604911167,2007.0466482400075
1991.6061875264345,1992.823186916524
1996.6369184781297,2002.6441118754403
1973.7916471145745,2032.4503382732917
1959.8423275815817,2009.485870196113
1973.793214802759,1997.7056943006992
1994.892194674506,1973.1428970610496
2007.1791743185418,2009.2726798035387
1986.3966016089655,2012.0507060838397
2004.1599237708015,2038.8961723716052
1989.5490232607751,1998.9287846868308
2000.9887453178737,1999.622315127897
2001.9628105943784,1994.1987860700553
1989.0794171496357,1988.5515596329135
1987.7260733984037,2003.102250729745
2011.0384634682152,1985.002460299751
2007.1529549752076,1982.5720484385836
2016.0428624770764,1984.550341723924
1992.1171471658822,1983.2645376381165
1996.3090427603984,1971.3592226968372
2025.4547668365487,2000.3722919216689
2002.233684470002,1987.0388192140474
2010.173394226889,1986.8224168923227
2012.6067927861866,2021.4590319788283
1999.0226643166227,1993.9681653755213
2009.1918759795542,1984.3541119519052
1991.5325002184202,1991.647344182757
2019.870733052928,2000.1327646921834
2021.229694556045,2001.1597327131965
2002.8492894317392,2008.0495338030205
2006.7254537229696,1984.8166419297863
1999.7521908670933,1972.1877749199612
2002.9058816067297,2005.807243113019
1978.9737006833707,1999.9340722560416
2007.4178285789458,2033.430376397633
2004.8586569834288,1970.636784234332
1988.062736095402,1993.3827706143645
2011.312995166545,1963.8260295417194
2003.8809606666975,1991.5740707533882
2002.8986456254447,2018.1535611772367
1989.4045286387664,2009.1663290508855
1989.2572220557993,1986.7376639644203
2020.1035703969526,1983.5403611974962
1996.5527511026544,2010.4661492639345
2007.3592569592208,2028.5316714224446
1998.724489173766,2001.210971522089
1995.3452403348067,2013.8275183700182
1998.9675372231316,2015.8252292205475
2012.0852191533081,1994.2260636240242
1989.4055997252622,2012.4923163471606
1989.949517994182,2007.705956761189
1992.958278989364,1993.2521450643535
1993.9147494085262,1968.5517679020306
2016.6535525948846,1993.4336570742807
1979.8638500438444,2015.6985151730598
2017.3479805160225,2000.0351325310419
2000.488449451442,1990.7308683758656
1992.3011992434742,1982.173953647032
1997.7312768122129,2011.197964175068
1978.2669122047316,1982.073720362555
2001.0261753081634,1990.1003521242883
2009.5735914535214,1995.7110738307229
1990.4954277267384,1989.693466923812
1994.9072390054132,2021.4979137201942
1983.9862745636424,1981.9141855686198
1998.5215707787286,1987.8050799109317
1994.7951587064194,1960.9620185355843
1989.914208895584,1995.6252864757187
2008.675136426951,2015.5094880393524
1995.1479397499152,2025.8978883633717
1997.6580775699758,2001.0019498299462
2005.0636350471384,1996.4647292073596
1997.2775916767657,1993.852215280286
2004.5816730227166,2006.2016083647063
2015.7313121892423,2003.210452375359
2008.526931763049,1984.5140496462184
1989.8819514315744,1972.609259458019
2012.0216379769888,2005.3754957599213
1998.985826124474,1987.3025304614807
2007.5192724646045,2001.1417188199118
2008.850725770399,2002.4043505022003
2018.9070062168205,2015.7505914516519
2024.9421313913192,1975.6995381338272
1982.9029699956486,1971.6448353614924
1975.8152747870085,2006.1012345381903
2004.3901473285896,1981.3977571921687
2015.3920503070258,1988.891486633634
2012.3654522170232,1995.7685451990694
2000.7854349168927,2010.9546352144646
2005.1114832408061,2000.807164208353
1983.3711507538953,1993.4378651716147
1985.9155641379223,1996.5198665759922
2012.1503731454775,1998.1005834095185
1978.5558260372293,2002.3564677217025
2007.9760880774575,1977.356783503133
1995.846051686429,1973.3670259531025
1997.121642711008,1994.7711289341246
1988.132908971461,1988.1479688225324
2017.5036608086355,1983.849222269278
1991.7620284236407,2005.2616766719557
1971.1953573331568,1986.2279094670905
2006.2438585145471,2013.0895238307887
2000.348011504259,2024.6438514905035
1996.0824826859348,2022.626678070361
2002.9529328460903,2023.3240060203343
2003.6024462882294,1983.0006911357193
1982.7328327323805,2013.292694630985
1990.0047453374436,2015.0930147394006
2011.2370189003013,1998.0612739675296
1991.1501978951446,1997.106012693504
1983.921536545484,2008.7508119385336
1981.4077381600077,1995.9321295176017
2009.0063171747763,1991.3277004738804
2003.1795794669215,2017.8872684095581
2007.9386041921582,1989.2421657150323
1997.1471893215657,1992.528387272705
1976.7091301820096,2001.5124941581796
1984.4467684276854,1993.0438661547728
1999.5829108249068,2004.736835490295
2001.8077304722915,2012.831313895818
2024.266243150909,2005.0665824766227
2018.0526323937224,1995.7436985374907
2025.0367074137694,2024.1124207971313
2010.1859927548514,1990.7998394157323
2024.652647781037,1960.0087668002136
2006.9492649935744,1991.5637763720897
1983.9551167784207,2010.4692640333956
2006.2149337259805,2002.8508848170445
1998.1998982263483,1976.4957912878592
1995.6692040685273,2006.9484069018793
1996.1196856474414,2037.2844374964518
1992.0144747479508,2024.3494099016996
1960.5414583727948,2000.1183880736185
2003.6842512434275,1982.4889549042448
1980.596178524226,2003.7730439133427
1997.9135787174937,2004.991514350799
1989.8447957483247,1993.4334524748936
2023.5213206106453,2028.7786583759273
2018.20999625329,2000.0290575998495
2001.7624894002602,2002.3189094006118
1997.4901872919033,2000.1350086416608
2002.6137065385997,1996.8205059941843
2025.2495297057244,1978.2489419359983
1992.1809157034197,1996.407297626699
2021.3569580256924,2008.8718046550048
1988.8257180474072,2009.3336397930614
2000.8738553432336,1998.7971721851695
1995.725560660108,1988.4341459604389
2013.5999198760142,2004.055925318439
2011.0421447754386,2016.0541494277627
2005.742243788747,1995.4254956996278
1997.2488858681102,2038.9693640319665
1995.0216817877088,1984.998460764605
2001.0206083649805,1988.2098619295725
2008.6552599757229,2008.0881838638022
2008.6658645316527,2006.5728236316268
1984.6840550763138,1974.3307676433603
2004.9501323052968,1992.6585691445832
2000.7089811985852,2010.443924732287
1972.1344484268582,2013.138883685765
2007.317946656355,2027.679639930586
1986.0992901730833,2037.6109086003653
2003.1879642724905,1997.249774122012
2030.197686412937,2001.6642907909431
2012.7266732361634,1990.9320887479532
2002.3284847949083,1991.5533007503768
2017.4337708403862,2007.6491231972198
1990.3862679280476,2005.3434140645795
1991.880844964512,2000.1921707130302
1973.8485410493367,2032.386908055968
1979.610447829817,2024.5283502699667
1987.8740397725367,2011.5145575467886
1998.7162615661007,2013.5921511701938
2002.1499439737315,1984.5425204472526
1992.4396816063957,1978.2562687541697
1985.0002491467203,1992.7158875023683
1980.3971277940732,1997.5414075471597
2012.2763150591657,1999.2492978380535
1974.146928882936,1997.4606670982448
2018.9773489177826,1987.99809862174
2006.7932458649154,2011.7587090890333
2013.6758539445132,2006.9150488071734
2014.3500458136348,1996.7319755208448
1997.0735032426778,2021.8195340246953
1993.4278788920833,1988.4594629551273
2014.0790150331147,2009.0271529804756
2026.118507623214,1973.924301689378
1986.4654720453416,2013.7669587200444
2013.8543418429845,1993.670961839801
2013.0356581959395,2004.8193928747194
1989.302545708651,1995.5143463866866
2002.578982203011,2009.996604168777
1985.320796170189,1994.7640674007264
1981.777503634346,1987.3178637883727
1972.6436083266747,1986.548747672497
1995.4533770890869,2014.7749654133518
2018.1427535073476,1966.1626026290157
2018.3973335565304,1991.7244404960802
1989.2945538033482,2015.144520328203
2007.6808003142216,1981.6867576720074
1999.4956875540217,2006.96949495902
2011.0366545045654,2011.257380070492
1994.0869421914872,1998.4942536026101
1999.7991974317983,1979.8724217602294
1995.585752604904,2014.436400861009
1992.6441776967295,2001.4837800153148
2009.620030336929,1986.4128338198334
2013.6907817643248,2000.0159200456972
1980.8311060642066,2000.6271255836036
1980.205359092607,1978.325083690692
1989.0209348651856,1985.4442157646708
2006.7083813392883,2011.3358676094547
2019.1250038507894,2023.348099298557
1988.0761833776962,2010.8884227246824
2021.4629177066406,1983.6060659995644
2005.2320860401946,2014.890318626073
2017.3873979312157,2009.3478287487594
1996.870937759465,2008.65683554227
2000.0852987461958,1997.9371405250427
1995.8248596708838,2024.5798153741039
2002.5284116265286,2020.3930040494556
1997.7527594951496,1999.752808762937
1989.1754884754282,1978.2595555380037
1977.0238730190845,2002.3169402669496
1999.5365547789281,1950.913021217556
1969.9510479025596,1998.7967521655576
1996.9020952510814,2003.1443613436852
1987.8716747379704,1999.9569257045214
1991.5323910149018,2035.6936291248385
1982.4907901240392,1988.851501450654
1989.763565846504,1993.4441611634954
1990.0131039546707,1992.4811679004004
2003.83085129694,2009.6838023629002
2001.7377099563155,2012.235719756606
1986.3855957385813,2005.096197390964
1995.1250554042153,1999.992508641386
2002.8273091394303,1975.8612115512944
1995.4479713920227,1998.0688345367448
1972.0156255775062,1989.9017271873256
1988.6666593244097,1993.204432546607
2006.5307396779679,1997.5835576087659
2010.1777059732703,1987.7921367382378
1991.4206763107138,2012.7999501852382
1989.7586854470585,1995.0410424266463
2005.4997713418704,2005.0302792447064
2002.1554552950797,1993.6607245192592
2007.1289013677115,2005.9872267228784
1975.397816855099,1998.4814880319916
2001.6578986478937,2018.9726797076128
2018.8304415003424,1997.5592592896883
2009.2329702104028,2032.0829607841565
1999.4982477526798,2012.3418209670083
1987.8827557466584,1977.7088740202867
1979.0181214620027,2023.2964973156497
1980.3544589323672,2017.4695324424183
1987.0655675894677,1989.7065687219704
1988.2447285968542,2012.666160696658
2004.8409772120262,1970.4223459408986
2016.087829715296,1979.718902423576
1997.3887726184043,2023.0859453850635
1997.1627237919633,1999.7706152391513
1992.1857733981021,1989.794469304617
2007.7372949863325,2003.8980764641633
1975.9023129541538,2008.2568801151995
2005.3487448808273,2003.5012647117692
1989.5478624701495,1998.4470940247104
2012.2084452916233,1985.7228823870694
2012.3435127504763,2008.8700731027163
2019.632397251688,2004.189922533778
1986.877566352966,1978.404725990809
2009.3131289175747,1985.3273729581178
2010.5356218564712,2003.0089741790584
2007.466940312909,1982.2466641674546
1990.8719293283195,2012.6480586824787
1981.9681778946058,2002.7434789915192
2005.220714528778,1991.5474227888271
2007.2779583259496,1981.2233425332518
1980.9458173894352,1998.8836917285741
1994.262879398464,1978.4136050681168
1999.0267218431463,2008.2052158556085
2012.1356080005062,1997.1165151574378
2009.452840673746,2014.7706747592856
2002.3612525613094,1998.6583470845244
2015.813112040699,2017.1730542294179
2000.547543448869,2012.6470865048652
2005.145009804073,1995.154552041616
2014.2591613188083,2011.5824685511361
1992.0401984765012,2005.5473673463432
2009.9829104685523,1993.4768938684065
1977.89524693099,2002.1098815074008
2003.5500373398029,1986.7009258181608
1991.4982145706783,1971.2081804916932
2005.760035411599,2006.2893137838582
2010.679538933189,2004.6312764314878
1999.1804171143804,1993.81964913826
1989.5594345080538,2008.81685510103
2017.04674374345,1971.0248506558307
2009.5427340736694,1984.8221306227672
1993.1207741767907,1996.2965987720106
1989.166089876392,1996.9362232243866
1983.1661732211746,1996.9419874407886
1984.531034205936,2027.6449557263375
1982.7530680278348,1997.8961936850076
2006.8546543703792,1978.8771860262207
1997.8089653463917,1970.284694970857
2013.3039291411512,2024.6830566832987
2008.9507043291228,2021.9988861297686
2025.842810656616,2023.8332252926857
1999.6846677986252,2002.8477537864912
2017.706267587928,1993.648587930406
2010.393898884945,2016.6651273202522
2011.9246802216994,1978.2016947104025
2006.5033487108406,2008.2100049690591
1994.9368075761122,1988.632090048221
2000.8825521676235,1988.2372830808952
1998.2437133832188,2024.4503732861303
1991.8308102802096,2010.4789542233425
1985.4001332912314,2000.4076273606242
1977.8249098512697,2009.6551218989678
1995.1208497553769,2006.817293149037
1998.7339108624922,1999.3818742739668
1996.5556328369528,1970.463727242326
1986.1145119084572,1988.8465756914022
2024.0899821889257,1991.7846790693854
1991.662476926575,2014.3451465707221
1998.3866876402242,1985.6037257234098
1986.774816404299,1984.0151547435598
2018.6590722482172,2003.6534337849575
1990.3790359114225,1997.257861158048
2015.323502910521,2007.7799770359509
1992.5399182012134,2024.3219229000083
2026.7623396659471,1994.7966963379183
1988.235122551094,1986.9860397770813
1992.401448591957,2010.326985183576
1991.0029256294035,2006.476052036019
1999.3574739746662,1983.7650566393424
2001.9732066976806,2017.9392908077473
1992.4503192597226,1999.638183978331
2009.485876394191,1982.9312330233638
1981.9437537623603,1986.6069268925655
1997.105963014913,2005.589494986328
2022.683840221755,2012.881874686273
1981.5522585495646,1993.7020336753303
2004.7211696806241,2005.4369046580678
2023.4128518649645,1990.0547700553125
2005.6358196404196,2001.8842595512617
2008.317561829053,1998.056355661083
2004.6410643113736,2007.0093673998697
1988.3445202432251,2005.8381508067205
2000.5774768589943,2005.1028129045026
2004.6450018414719,2005.9297580186017
1991.4751250534232,2020.5245940496861
2007.0022154542999,2009.0015375075263
2007.8153691762504,1982.540879911803
2016.923485414901,2014.5158061008074
1990.8692418364494,1987.808023592299
1983.2402679601125,2001.1251138963999
2001.2386540917341,1997.5148117124986
2007.8720548304336,2009.854237575356
2017.8459710545137,1993.079306628573
2013.6336099273533,2013.2109694623352
1977.495510777674,2018.970541511787
1997.0893338264364,1989.8775585123087
1963.9770614290067,1979.2177283827332
2001.3518353450288,2006.9368763903938
2010.5909198405236,2016.168201922022
1990.6607728421566,2031.308540460746
1996.8460944894805,2011.1785794622526
2014.1875875842238,1987.6462304659533
1985.868975690037,1995.1746915436122
1982.0800862060516,2010.8960460986284
2012.0240570791511,2009.0451551719977
1995.6397738400178,1996.344017292585
1984.6634509791543,2006.0640070185189
1999.0025250104327,2021.889914162864
2019.635136048032,1989.9376787963042
1992.9120449368154,1997.6887193480786
2001.4665200870656,2003.406728920688
2016.5002252526615,2022.061827786162
1982.9089816117616,2003.9077579407826
2003.4997961951026,1991.8817678998953
2000.3309907135042,2021.8368168917445
1990.9135617278469,2009.032299518233
1991.2753937776847,1980.1148308039642
1999.9975861283397,2023.6866120759082
1995.6204181943117,2008.2805621588218
1981.2758637813981,1996.681382895752
2009.674487504055,1977.3959332352663
1990.193639570437,2014.4243023158467
2013.1675384808657,2005.7102718894403
2006.3397049788882,1994.9122480952344
1994.5622702562036,1964.2808617106355
2000.408367367953,2013.612025804452
2002.3367507075504,1984.4892129484444
2022.8239209577175,2024.6010350831418
1980.492342923881,2001.4523627669785
1987.0757725625242,2006.0812091228818
2000.2832848768028,1981.1694543695621
2018.177190247383,1974.2902320780877
2009.1765267128446,1983.9780005383086
1999.0492201983323,1985.084434691634
2013.8952082485046,2018.6739287864962
2004.236427427835,1992.2178876455387
2001.4233195854779,1979.9992560603553
2026.3883526819925,1991.4887767184327
1996.0658720485721,1983.5064108520996
1979.8032344822013,2020.038116394546
1988.4762763267531,1987.2790286888278
1990.1086446838171,1986.2143302101454
2014.9030220481097,1987.1317207888478
1991.0866395100334,1989.7824119208124
2009.6939814241496,1984.0097359796973
1991.0571510929215,1981.5560757029198
1996.4015937375132,2020.447432739349
1990.3212178127537,1990.220792754454
2007.747653834526,2002.1686373367163
1998.800345294057,1995.2230809923028
1986.4045888033993,1977.6092251180123
2014.7230486234155,1990.6830462494681
2015.7728283469078,2002.200517466675
2021.5749469176685,2027.7236731277183
1998.7463059646993,2002.0645629883584
1988.3961125958701,2023.8844344188478
1993.2681649038686,2002.5526362876872
2001.701004557371,1989.3939278668756
1998.4814950691177,2015.8908164363143
2007.6656248745705,1994.8720549049285
1993.2546816465817,1991.9129081916146
2014.2562552256757,2014.6238508243
1999.4035044948798,1982.8611623530244
2000.8584741169,2019.361829577817
2005.208580807954,1995.7858711263732
2000.9336554095314,1983.016761735145
2002.1631074722768,1993.7917412136082
2018.6415303158244,2010.340173201626
1994.3716175362986,1996.1304662046566
1968.9585628973584,2021.9780721496052
2002.8490255947127,2018.7667122910416
2021.5311804209919,1968.0615337553313
1972.363294817333,1965.6916414129266
1985.7569977066025,1998.119227026614
2000.2977710177915,2004.5939862853486
2010.7563816241411,2008.1219538017328
2001.3000189908937,2005.374162660517
2023.8289658530425,2007.8675264588542
2014.0263507968793,1988.1626783784677
2006.0563551322753,2011.8121945045602
2015.7402419151938,1992.9069675596154
2012.0146464209092,2014.5585369698313
1996.6370516017275,1986.0498608416672
2001.9756927601657,2014.3445483892126
1996.5073642172104,2016.7949340986784
2021.3521367676715,2012.400265761891
2009.6153578309895,2039.286711702273
1995.7777727824296,2002.1690018245533
1986.176202721529,2016.2344842262087
2003.0395649010595,1994.6991435478974
2010.2231548122909,2015.0186397142343
2000.6436913112082,1991.1437133721865
2013.0474481365895,2010.7687882028868
1998.5026393317187,1968.9332673578551
1986.8281364688823,1991.9642781671207
2008.9091128696139,1997.5160527644168
2005.9575669756919,1990.8561876982678
1988.8205040982555,2005.1066535655034
2002.9949562138315,2005.1487099750748
2007.2221141528219,1995.245676462539
2007.8620511685888,2034.2051806137572
2001.1038928139233,1972.067037761977
2003.7198116181503,2001.6068658111583
1990.0774085825271,2024.2100289485707
1995.9154810237665,1993.1028672038244
2006.5851415560464,1982.6212353623494
1992.8640969146747,1995.4058136308543
2007.4170630321785,1984.074286340885
2005.841624225658,1968.6916349818346
2011.3536919673888,1992.489182473396
1991.756682439916,1984.210292269723
1996.7513190347422,2017.6422515993374
2002.5247617620016,1994.1898243624892
1987.2835337507327,2022.3769776552842
1987.556456687443,1981.3127614775285
1998.374788687266,2003.5940777886453
2008.238049209177,2010.4750478148412
1992.937971368528,2010.7801690464223
1998.0037529942545,2016.8871428635155
2005.9103145552901,2011.461627795819
2022.808070570736,1999.2001870250606
2020.7054787210707,2018.9054475278708
1987.720305509624,1986.0515674688693
2005.6839560573032,1982.2094297791048
2008.6515631743262,2000.66925549055
2001.5922854006944,1997.5049403136688
1993.0878386257864,1983.4296892859295
2002.9239574068254,2002.1623408847927
2001.9709130329604,2037.059295170102
2008.1174141673755,1993.8905597420073
2002.7557255273841,1973.211902599121
2007.182377011252,2029.5675362396264
2019.0427497280698,1995.2055381397627
1995.6536180642615,1999.8338518310782
2012.659059091727,2000.7510216543703
2016.157293091088,1988.9259272857432
1987.392485099139,1976.7720688345898
2011.7003422614391,2020.4315562032466
2017.3864785210171,2013.0050825428627
1992.8793009546484,2010.7915598148195
2019.3809886473819,1999.7101853696176
2009.3637685284962,1986.1594975292794
2010.8553946266359,1981.3846076946884
1999.9606601027772,1988.833345135092
2020.9428321717157,2017.957996056823
2008.2846455234212,1977.5971757407583
1970.9702038955786,2004.1162840900943
1995.3827716745652,1991.6240862019638
2008.861066254226,2006.755995114257
2001.5807661277709,1980.5904774144904
1993.6183051285996,2012.5983895988702
2011.8637865691655,1974.6394754203654
1988.3106820328485,1998.607176737687
1984.1364575908897,2012.4064353716674
2005.4719647203246,2006.3676632146116
2021.5848030796644,1967.729590671029
2004.734332823956,1993.660624257934
1984.2289939394784,2012.828779493601
2021.0575027144625,2014.093826083604
1989.4693621768624,2012.3867938993317
1997.7824071076352,2013.2332868992858
2003.7333471007285,2025.6028669477569
2001.1190854613328,2009.1102110552497
2011.1255792637858,1985.6244725887889
1992.8759087974106,2004.04811442138
2006.3484503258162,1996.1724960087029
1986.1766283236127,1990.4736700195901
1996.6335235411216,1967.9496939548408
2005.249387073255,1976.0230960490433
2004.281612287174,1992.6570659056433
1984.2263664231225,1999.7738861288863
2021.4896939810935,2015.3555171873013
2005.2374565195744,1966.9604954168358
2006.4258014694174,2024.2404209076037
2013.9357304765008,1973.140823031368
2021.033192893046,2012.2466601919887
2011.3307434249302,1968.72385106996
2002.0715094151665,1966.8885262317347
2004.6841722596967,2002.6790023176343
1994.3089514692722,2026.8103383773569
2008.9575733754018,2010.434479488303
1981.078981968748,1986.0207767857723
1983.4168926235739,2009.7204051283734
2002.7699130379854,1996.624283299579
2019.0045305850033,1999.219575755711
1996.4478936942032,2027.6011477329141
1990.8927044251968,1980.2321732806997
1996.9881224670034,1998.0836416341663
2000.6169128176227,1984.2162951016946
1998.8407091064903,1984.8727817433448
2005.0250584064668,1996.905705593456
1996.3945033171185,2018.4806491504107
1998.7408892019866,1984.1767243515428
1988.9163875611814,2011.8713797259113
2002.991466933697,2004.2822801943207
2011.1270432319807,2006.023435484476
2007.6932051771596,2007.9495616299478
1998.6266912377691,2009.791143216242
1999.9788622187593,1987.862459953307
1999.9380418389283,1992.4798730779487
2008.2006264309914,1981.1685237940183
1987.006877517754,2015.7320390636173
1997.0834778626493,2006.0559238964563
2012.9468308938328,2004.2865406872252
2004.6356048569862,2009.181563271018
1989.9972213810004,1962.2428657496137
1999.0058343481965,1986.4168517159503
1999.0829974548021,1993.8780302163145
1974.4074082936345,2018.1949994856154
2014.2837231749736,2014.1030583050165
2007.1728304028022,1975.7810050044961
1990.1407568219515,1985.2048675874262
1982.5854375613342,2005.5572994629051
1987.6893751669131,2004.3807464443496
1986.4594942470278,2002.2356754711552
2009.5669017279795,2021.4024469547694
1990.8478100793707,1982.8585645945675
2022.658027967075,2025.0173908271872
1977.6890690183327,2043.9628674461853
1999.99136041909,2004.0958881745069
1987.9500196201047,1973.689998999369
1996.7971984017001,1989.5255661196177
2015.788155341213,2016.0427363709134
2003.7049375652534,2007.8529105579246
2005.921282390048,2007.707981067274
2008.7735532140964,2005.2736040353882
2000.5285616640235,1974.064270766069
1989.0751687866484,2007.0633927319527
1969.7946149226332,2008.3565732618104
1996.2577253674212,2001.944786169778
2024.1690090317318,1983.5144355768914
1981.0620117165379,1993.2385576662268
1990.2786645924707,2024.7856335089004
2004.5735633446031,1998.8257808356602
1985.1133218873308,2001.686219895766
2009.1615477517587,2003.4779073969707
1996.865546774396,1995.504926490345
2018.5872621479882,1989.545195222716
1989.1829552094418,1979.2457660370526
1997.0030288587006,2003.6990757995059
1999.3191447363984,2000.3462641151516
2015.604025118268,1969.3372415176914
1988.2822880476417,2005.8524677551973
2001.766837743628,1985.2584211826552
1989.311992384485,1990.0633087129934
1996.5095904488824,2009.0898157412166
1988.9396535413305,2015.1661635415212
2002.2500821245962,1988.2958304407618
2014.6824477312323,2003.3185831392857
2008.926698169141,1985.3435200452786
1998.4314343186943,2011.2613801108746
2000.1885742798793,1991.9339020115995
2001.179072524379,1981.073345060437
